timestamp,heel_fsr,toe_fsr,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
174050,4095,0,0.44,9.06,4.20,-0.02,-0.13,-0.03
174103,4095,221,0.33,9.25,4.16,0.10,-0.07,0.06
174156,4095,7,0.18,9.08,4.20,0.07,-0.09,0.03
174209,4095,17,0.30,9.14,4.19,0.05,-0.18,-0.00
174262,4095,161,0.42,9.25,4.11,0.10,-0.24,0.06
174315,4095,23,0.38,9.11,4.17,0.07,-0.18,0.01
174368,4095,33,0.49,9.40,4.06,0.01,-0.13,-0.06
174421,4095,176,0.48,9.22,3.94,0.10,-0.08,-0.03
174474,4095,2,0.42,9.05,4.00,-0.11,-0.16,-0.14
174527,4095,50,0.35,9.47,4.08,-0.04,-0.06,-0.13
174580,4095,47,0.43,9.24,3.91,-0.13,0.21,-0.16
174633,4095,0,0.12,9.31,4.15,0.01,0.08,-0.01
174686,4095,19,-0.04,9.00,4.21,-0.08,-0.11,-0.14
174739,4095,32,-0.62,9.05,4.40,0.05,-0.22,-0.08
174792,4095,0,-0.10,9.22,4.31,0.17,-0.14,-0.02
174845,4095,126,0.26,9.29,3.61,0.14,-0.20,0.23
174898,4095,30,0.59,9.44,3.91,0.23,-0.23,0.10
174951,4095,0,0.58,9.11,3.85,0.11,-0.12,-0.02
175004,4095,154,-0.01,9.18,4.19,-0.02,-0.19,-0.04
175057,4095,0,-0.18,9.02,3.88,0.15,0.17,0.05
175110,4095,0,0.21,9.29,4.13,0.01,-0.13,0.11
175163,4095,192,0.31,9.44,3.79,-0.02,-0.06,0.05
175216,4095,0,0.49,9.28,3.91,-0.06,-0.12,0.03
175269,4095,0,0.38,9.10,4.04,-0.17,0.00,-0.09
175322,4095,144,0.17,9.26,3.98,-0.10,0.20,-0.05
175375,4095,0,-0.11,9.11,4.15,-0.18,0.05,-0.08
175428,4095,46,-0.19,9.24,4.06,-0.00,-0.05,0.00
175481,4095,120,0.19,9.32,4.15,0.04,-0.10,0.02
175534,4095,0,0.06,9.36,3.87,0.24,-0.13,0.10
175587,4095,65,0.24,9.16,4.11,0.20,-0.23,-0.00
175640,4095,75,0.54,9.24,3.86,0.20,-0.34,0.16
175693,4095,0,0.34,9.27,3.77,0.04,-0.01,-0.05
175746,4095,125,0.25,9.24,3.96,0.06,-0.10,0.02
175799,4095,55,0.33,9.23,3.71,0.04,-0.14,0.09
175852,4095,16,0.47,9.40,3.66,-0.07,-0.23,-0.03
□�□��□�□□□�□□□□�□�□□�□□□�□��	r��j
1747,4095,0,3.62,6.86,3.69,-0.73,0.98,-0.08
1800,4095,0,0.86,12.62,3.04,-1.41,0.20,-0.31
1853,4095,0,1.14,10.83,2.31,1.63,-0.03,-0.41
1906,4095,0,4.24,4.76,2.18,0.39,-0.75,-1.21
1959,4095,0,-1.22,11.44,3.14,-1.03,-2.15,-0.22
2012,4095,0,-5.52,12.85,0.56,1.07,-1.88,-1.64
2065,4095,0,-1.60,6.31,4.32,1.46,-1.65,-0.60
2118,4095,34,-1.52,6.64,4.28,0.94,0.40,0.69
2171,4095,0,-2.86,10.10,2.94,-1.35,0.87,0.35
2224,4095,0,-0.00,9.95,1.46,-1.37,2.20,0.09
2277,4095,0,4.17,9.87,1.37,-1.29,1.20,0.69
2330,4095,0,2.76,9.79,2.49,0.20,-1.91,0.27
2383,4095,0,-1.40,12.28,5.35,0.14,-3.39,-0.55
2436,4095,0,-3.72,11.14,3.90,1.11,-2.00,-0.51
2489,4095,0,0.37,5.92,2.46,-0.60,0.35,-0.22
2542,4095,0,3.10,11.57,5.60,-0.66,-1.01,-0.37
2595,4095,0,1.90,9.68,5.37,1.29,-2.82,-0.56
2648,4095,0,-1.61,8.82,4.95,2.11,-3.11,0.07
2701,4095,0,-2.80,8.22,4.72,1.57,-1.32,0.45
2754,4095,0,-4.39,8.63,2.64,0.42,0.36,0.81
2807,4095,0,-0.17,7.39,3.61,-1.28,2.32,0.29
2860,4095,1,2.28,10.10,2.75,-1.70,3.15,0.37
2913,4095,0,4.67,9.82,2.24,-0.54,1.02,0.11
2966,4095,0,2.74,9.53,2.37,0.28,-0.49,-0.33
3019,4095,0,0.36,12.00,3.76,-0.35,-1.32,-1.50
3072,4095,0,-1.25,10.91,4.46,1.09,-1.19,-0.12
3125,4095,0,-2.78,10.21,3.34,1.23,0.22,0.43
3178,4095,0,-0.57,8.77,2.48,0.88,0.99,0.11
3231,4095,0,2.39,6.99,2.71,-0.09,0.73,-0.03
3284,4095,0,1.05,9.58,1.75,-0.57,0.08,-0.02
3337,4095,179,-0.35,10.66,2.14,-0.32,-0.88,-0.41
3390,4095,0,-1.23,10.01,2.10,0.13,-0.25,-0.06
3443,4095,64,-0.27,9.90,2.86,0.17,0.23,0.17
3496,4095,106,-0.33,9.57,2.57,0.36,0.00,-0.08
3549,4095,33,0.03,9.61,3.30,-0.32,-0.33,-0.51
3602,4095,90,-0.50,9.67,2.87,0.35,0.06,-0.09
3655,4095,90,-0.66,10.41,2.49,-0.21,0.48,0.26
3708,4095,83,-0.44,10.64,1.31,0.46,0.53,0.24
3761,4095,71,0.02,8.93,1.16,0.88,-0.35,-0.07
3814,4095,122,-0.76,8.58,1.39,0.45,-0.13,-0.10
3867,4095,63,-0.88,9.23,1.78,0.08,-0.14,-0.02
3920,4095,94,-0.06,8.99,1.83,-0.25,0.56,0.03
3973,4095,122,0.91,10.20,1.51,-0.52,0.78,0.08
4026,4095,108,1.06,9.92,1.00,0.12,-0.01,-0.04
4079,4095,119,0.43,9.69,1.05,0.25,-0.45,-0.03
4132,4095,95,-0.20,9.50,1.44,0.39,-0.50,0.06
4185,4095,44,-0.44,9.09,1.18,0.01,-0.19,-0.01
4238,4095,0,0.24,9.31,1.30,-0.40,0.21,0.04
4291,4095,12,0.45,10.37,1.49,-0.38,0.01,0.02
4344,4095,14,0.36,9.98,1.40,0.16,-0.27,-0.01
4397,4095,48,0.02,9.43,1.34,0.05,-0.35,-0.02
4450,4095,34,0.04,9.67,1.43,-0.06,-0.19,0.01
4503,4095,80,0.09,9.75,1.50,-0.01,-0.30,-0.08
4556,4095,63,-0.25,9.90,1.66,-0.01,-0.33,-0.11
4609,4095,30,-0.04,9.65,1.82,0.09,-0.10,-0.03
4662,4095,0,-0.04,9.55,1.51,0.01,-0.09,-0.06
4715,4095,3,0.22,9.57,1.42,-0.11,-0.08,-0.03
4768,4095,0,0.09,10.01,1.49,-0.05,-0.21,-0.08
4821,4095,0,-0.01,9.62,1.54,0.12,-0.28,-0.09
4874,4095,0,-0.07,9.52,1.57,0.04,-0.24,-0.03
4927,4095,0,-0.15,9.63,1.59,-0.06,-0.16,-0.05
4980,4095,0,-0.08,9.73,1.66,-0.05,-0.13,-0.01
5033,4095,0,0.04,9.86,1.81,-0.12,-0.10,-0.05
5086,4095,0,-0.28,10.05,1.77,0.09,-0.13,-0.01
5139,4095,0,-0.25,9.57,1.64,0.16,-0.09,0.03
5192,4095,0,-0.11,9.49,1.55,0.07,0.08,0.12
5245,4095,0,-0.06,9.74,1.36,0.02,0.10,0.20
5298,4095,0,0.58,9.79,1.47,-0.10,0.08,0.14
5351,4095,0,0.78,9.57,1.30,0.20,-0.03,0.04
5404,4095,0,-0.42,9.85,1.10,0.25,-0.52,-0.03
5457,4095,0,-0.00,9.24,1.76,0.07,-0.26,0.01
5510,4095,0,0.06,9.71,1.73,-0.14,0.18,0.01
5563,4095,0,0.72,9.65,1.33,-0.26,0.20,0.03
5616,4095,0,0.54,10.40,1.62,-0.02,-0.23,0.01
5669,4095,0,0.01,9.82,1.56,0.26,-0.41,-0.09
5722,4095,0,-0.20,9.44,1.51,0.16,-0.09,0.01
5775,4095,0,0.26,9.61,1.54,-0.05,0.10,0.04
5828,4095,0,-0.02,9.92,1.33,0.17,-0.05,0.06
5881,4095,0,0.40,9.54,1.49,-0.03,-0.01,0.01
5934,4095,0,0.61,9.58,1.18,-0.04,0.08,0.03
5987,4095,0,0.47,9.83,1.20,0.09,-0.18,0.05
6040,4095,0,0.33,9.87,1.58,0.09,-0.34,-0.04
6093,4095,0,0.16,9.50,1.41,0.12,-0.11,0.01
6146,4095,0,0.40,9.73,1.55,-0.10,-0.03,-0.01
6199,4095,0,0.54,9.75,1.43,0.01,-0.04,-0.05
6252,4095,0,-0.82,10.12,0.62,0.29,0.08,-0.13
6305,4095,0,0.37,9.38,1.32,-0.08,-0.24,0.13
6358,4095,0,0.56,9.86,1.52,0.13,0.02,0.16
6411,4095,0,0.27,10.04,1.57,-0.13,-0.30,-0.05
6464,4095,0,0.07,9.91,1.10,0.15,0.03,0.20
6517,4095,0,0.71,9.71,1.23,0.04,0.00,0.13
6570,4095,0,0.96,9.27,1.25,0.15,-0.14,-0.06
6623,4095,0,0.06,9.84,1.33,-0.06,-0.38,-0.05
6676,4095,0,0.20,9.65,1.45,-0.12,-0.11,-0.10
6729,4095,0,0.45,9.85,1.40,-0.05,0.02,0.07
6782,4095,0,0.83,9.80,1.43,-0.03,-0.05,-0.01
6835,4095,0,0.56,9.83,1.31,0.06,-0.21,-0.03
6888,4095,0,0.31,9.71,1.30,0.09,-0.17,-0.01
6941,4095,0,0.37,9.59,1.26,0.10,-0.09,0.04
6994,4095,0,0.47,9.75,1.42,0.02,-0.21,0.02
7047,4095,0,0.61,9.50,1.40,-0.01,-0.06,-0.03
7100,4095,0,0.37,9.89,1.31,-0.07,-0.08,-0.01
7153,4095,0,0.48,9.78,1.29,0.03,-0.15,0.01
7206,4095,0,0.51,9.67,1.25,0.05,-0.11,0.03
7259,4095,0,0.65,9.77,1.43,-0.01,-0.13,0.01
7312,4095,0,0.55,9.73,1.32,0.05,-0.11,-0.00
7365,4095,0,0.35,9.73,1.26,0.03,-0.14,-0.03
7418,4095,0,0.58,9.56,1.34,-0.01,-0.12,0.00
7471,4095,0,0.65,9.69,1.33,-0.01,-0.06,0.02
7524,4095,0,0.53,9.80,1.28,0.05,-0.13,0.01
7577,4095,0,0.64,9.67,1.28,0.03,-0.13,0.03
7630,4095,0,0.58,9.75,1.24,0.05,-0.13,0.01
7683,4095,0,0.65,9.35,0.86,0.07,-0.20,0.10
7736,4095,0,-0.13,10.50,1.73,0.11,-0.71,-0.32
7789,4095,0,0.36,7.75,0.33,0.19,0.29,0.03
7842,4095,0,0.28,9.64,0.75,-0.77,-0.07,-0.01
7895,4095,0,1.10,8.99,0.78,-0.04,0.09,0.04
7948,4095,0,1.87,8.18,0.40,-0.61,-0.20,0.25
8001,4095,0,0.49,10.10,1.74,-0.05,-0.94,-0.17
8054,4095,0,0.23,7.53,1.35,-0.61,-0.85,-0.39
8107,4095,0,0.51,10.88,3.35,-0.89,-0.51,-0.25
8160,4095,0,1.60,8.49,1.81,-0.55,-0.45,-0.30
8213,4095,0,-0.52,11.91,2.76,-0.96,-1.33,-0.60
8266,4095,0,0.10,8.92,2.49,0.70,-1.00,-0.11
8319,4095,0,0.92,9.06,4.36,-0.29,-1.11,-0.27
8372,4095,0,0.83,9.06,4.25,0.50,-0.07,0.18
8425,4095,0,3.31,5.18,0.57,-1.23,-0.58,-0.73
8478,4095,0,1.04,10.11,2.25,-0.96,-0.95,-0.26
8531,4095,0,0.82,13.80,5.41,-0.89,-1.59,-0.19
8584,4095,0,-0.61,11.75,4.59,2.29,-1.19,0.57
8637,4095,0,0.56,8.15,4.85,3.26,-0.43,0.66
8690,4095,0,0.03,7.28,4.29,3.23,-1.09,0.30
8743,4095,0,0.33,5.94,3.86,0.75,0.08,0.79
8796,4095,0,0.50,8.04,2.60,-3.12,0.87,-0.18
8849,4095,0,-0.54,12.81,3.11,-2.84,0.58,0.48
8902,4095,0,-2.01,14.68,3.22,-2.81,-0.48,-0.41
8955,4095,0,1.36,13.79,3.70,-3.29,1.21,-0.79
9008,4095,0,3.95,13.83,3.10,0.29,0.21,-0.65
9061,4095,0,3.64,11.32,5.44,3.73,-1.64,-0.31
9114,4095,0,3.30,6.32,6.34,4.63,-2.68,-0.08
9167,4095,0,-1.42,5.99,4.50,3.72,-3.10,0.65
9220,4095,0,-2.12,4.54,2.04,0.95,0.37,0.55
9273,4095,0,-1.47,7.84,2.52,-1.75,1.85,1.15
9326,4095,0,2.14,10.12,3.15,-3.39,3.53,0.23
9379,4095,0,5.74,11.13,2.11,-2.83,1.68,-0.08
9432,4095,0,4.42,14.78,9.35,4.13,-3.20,2.42
9485,4095,0,-0.61,8.00,4.32,1.32,-2.29,-0.44
9538,4095,0,-0.41,7.17,3.07,-1.12,0.38,-0.13
9591,4095,0,5.85,20.04,4.28,-0.86,0.53,-0.64
9644,4095,0,1.24,6.81,2.93,1.16,-0.50,-0.35
9697,4095,0,0.04,7.54,3.20,-0.66,-0.78,-0.03
9750,4095,0,18.68,15.54,-2.19,-0.12,0.94,5.51
9803,4095,0,4.66,10.74,-1.26,1.19,-0.84,2.13
9856,4095,0,-0.30,9.14,2.20,2.30,-1.48,0.69
9909,4095,0,1.48,11.66,2.72,0.66,0.18,0.65
9962,4095,0,8.04,9.93,1.50,0.02,0.76,0.60
10015,4095,0,2.37,11.85,-0.33,1.59,-2.10,1.32
10068,4095,0,0.93,7.26,-0.87,2.88,-3.02,2.09
10121,4095,0,5.01,7.75,-0.30,-0.64,-0.22,0.14
10174,4095,0,3.57,8.77,-1.49,-1.10,-1.92,-0.34
10227,4095,0,4.14,8.91,-0.70,-0.82,-2.90,0.99
10280,4095,0,3.01,9.28,-2.12,-0.21,-4.57,-0.48
10333,4095,0,1.41,9.89,-2.09,-0.61,-0.93,0.90
10386,4095,0,2.64,9.02,-0.77,-0.78,-0.84,0.03
10439,4095,0,1.98,9.87,-1.79,-0.18,0.07,0.85
10492,4095,0,3.91,8.87,-0.92,0.14,-0.26,-1.15
10545,4095,0,1.05,9.62,-1.35,-0.39,-0.12,-0.98
10598,4095,0,1.88,7.43,-0.73,-1.02,-0.09,-0.79
10651,4095,0,2.28,11.43,-0.20,-1.74,-0.86,-1.82
10704,4095,0,-0.24,9.30,0.85,-1.17,-0.85,-0.80
10757,4095,0,0.91,10.10,0.59,-0.91,-1.57,-1.02
10810,4095,0,-1.08,11.13,0.76,-0.28,-1.10,-0.15
10863,4095,0,-1.13,9.16,1.02,-0.15,-1.27,-0.21
10916,4095,0,-1.34,9.60,1.75,-0.16,-0.37,0.01
10969,4095,0,-1.03,9.70,1.94,-0.47,-0.19,0.74
11022,4095,0,0.26,9.31,1.81,-0.29,-0.23,0.69
11075,4095,0,-0.85,9.96,2.03,-0.42,-0.13,0.40
11128,4095,0,0.49,9.07,2.41,-0.23,-0.19,0.22
11181,4095,0,0.15,10.05,2.56,-0.73,-0.25,0.36
11234,4095,0,0.57,9.52,3.02,-1.28,-0.22,0.09
11287,4095,0,0.57,9.35,3.82,-1.46,-0.16,0.03
11340,4095,0,0.40,9.06,4.37,-0.49,0.11,0.09
11393,4095,0,0.68,9.23,4.53,-0.14,0.08,0.04
11446,4095,0,0.40,9.02,4.57,-0.22,-0.09,0.06
11499,4095,0,0.59,9.04,4.81,-0.25,0.03,0.04
11552,4095,0,0.52,8.99,4.90,-0.33,0.13,0.00
11605,4095,0,0.42,8.85,5.03,-0.36,0.15,-0.03
11658,4095,0,0.36,8.83,5.21,-0.18,0.09,-0.02
11711,4095,0,0.26,8.89,5.39,0.03,-0.08,-0.03
11764,4095,0,0.24,8.77,5.20,0.20,-0.13,-0.06
11817,4095,0,0.29,8.89,5.02,0.32,-0.27,-0.08
11870,4095,0,0.15,8.69,4.90,0.35,0.01,-0.11
11923,4095,0,0.09,9.06,4.61,1.00,-0.94,-0.19
11976,4095,0,0.24,9.25,4.06,0.98,-0.58,-0.00
12029,4095,0,0.18,9.30,3.83,0.33,-0.54,0.01
12082,4095,0,0.37,9.43,3.85,-0.05,-0.21,-0.04
12135,4095,0,0.29,9.33,3.18,0.42,-0.05,-0.03
12188,4095,0,0.35,9.48,3.16,0.46,-0.02,-0.05
12241,4095,0,0.35,9.49,3.16,0.24,-0.15,-0.02
12294,4095,0,0.35,9.51,3.01,0.17,-0.19,-0.01
12347,4095,0,0.32,9.52,2.86,0.16,-0.20,-0.00
12400,4095,0,0.30,9.55,2.85,0.16,-0.15,-0.01
12453,4095,0,0.38,9.59,2.80,0.13,-0.18,0.00
12506,4095,0,0.37,9.58,2.77,0.15,-0.13,-0.01
12559,4095,0,0.34,9.57,2.72,0.19,-0.09,-0.02
12612,4095,0,0.32,9.60,2.62,0.11,-0.18,-0.01
12665,4095,0,0.36,9.56,2.59,0.10,-0.16,-0.01
12718,4095,0,0.37,9.62,2.48,0.13,-0.09,-0.02
12771,4095,0,0.33,9.62,2.43,0.07,-0.20,-0.00
12824,4095,0,0.39,9.63,2.40,0.04,-0.30,0.02
12877,4095,0,0.36,9.63,2.43,0.04,-0.25,0.01
12930,4095,0,0.43,9.61,2.41,0.05,-0.15,-0.01
12983,4095,0,0.41,9.61,2.39,0.12,-0.04,-0.04
13036,4095,0,0.39,9.64,2.34,0.10,-0.10,-0.02
13089,4095,0,0.36,9.60,2.27,0.15,-0.10,-0.03
13142,4095,0,0.37,9.62,2.24,0.07,-0.20,-0.00
13195,4095,0,0.33,9.63,2.13,0.13,-0.16,-0.01
13248,4095,0,0.39,9.66,2.19,0.18,-0.07,-0.03
13301,4095,0,0.31,9.68,2.04,0.15,-0.10,-0.03
13354,4095,0,0.29,9.70,1.86,0.18,-0.14,-0.03
13407,4095,0,0.36,9.67,1.86,0.09,-0.19,-0.00
13460,4095,0,0.34,9.69,1.87,0.07,-0.15,-0.01
13513,4095,0,0.33,9.70,1.82,0.08,-0.19,-0.01
13566,4095,0,0.36,9.69,1.85,0.00,-0.27,0.02
13619,4095,0,0.35,9.70,1.86,0.00,-0.27,0.03
13672,4095,0,0.38,9.69,1.84,0.03,-0.21,0.01
13725,4095,0,0.41,9.69,1.87,-0.01,-0.26,0.01
13778,4095,0,0.44,9.68,1.84,0.04,-0.18,-0.01
13831,4095,0,0.39,9.69,1.81,0.06,-0.15,-0.02
13884,4095,0,0.37,9.69,1.78,0.09,-0.14,-0.02
13937,4095,0,0.39,9.68,1.75,0.11,-0.10,-0.03
13990,4095,0,0.39,9.70,1.73,0.11,-0.11,-0.02
14043,4095,0,0.44,9.69,1.72,0.06,-0.14,-0.02
14096,4095,0,0.38,9.69,1.64,0.09,-0.08,-0.04
14149,4095,0,0.27,9.68,1.54,0.07,-0.10,-0.04
14202,4095,0,0.26,9.67,1.57,0.11,-0.10,-0.03
14255,4095,0,0.36,9.71,1.54,0.09,-0.13,-0.03
14308,4095,0,0.31,9.71,1.49,0.00,-0.21,0.01
14361,4095,0,0.36,9.70,1.60,0.01,-0.14,-0.02
14414,4095,0,0.33,9.71,1.58,0.07,-0.12,-0.03
14467,4095,0,0.31,9.72,1.54,0.04,-0.16,-0.02
14520,4095,0,0.31,9.70,1.50,0.05,-0.16,-0.01
14573,4095,0,0.32,9.67,1.49,0.08,-0.16,-0.02
14626,4095,0,0.27,9.69,1.39,0.08,-0.13,-0.04
14679,4095,0,0.33,9.71,1.42,0.06,-0.15,-0.02
14732,4095,0,0.29,9.73,1.36,0.06,-0.14,-0.02
14785,4095,0,0.27,9.72,1.36,0.05,-0.15,-0.02
14838,4095,0,0.30,9.73,1.35,0.07,-0.13,-0.03
14891,4095,0,0.25,9.73,1.31,0.06,-0.14,-0.01
14944,4095,0,0.31,9.72,1.31,0.03,-0.16,-0.00
14997,4095,0,0.29,9.73,1.30,0.04,-0.14,-0.01
15050,4095,0,0.30,9.73,1.26,0.04,-0.15,-0.01
15103,4095,0,0.33,9.72,1.28,0.04,-0.14,-0.01
15156,4095,0,0.27,9.71,1.28,0.06,-0.13,-0.01
15209,4095,0,0.30,9.72,1.23,0.06,-0.14,-0.02
15262,4095,0,0.29,9.71,1.21,0.06,-0.13,-0.01
15315,4095,0,0.32,9.71,1.21,0.06,-0.13,-0.01
15368,4095,0,0.26,9.72,1.19,0.04,-0.14,-0.01
15421,4095,0,0.28,9.74,1.16,0.06,-0.15,-0.00
15474,4095,0,0.30,9.74,1.14,0.07,-0.15,-0.00
15527,4095,0,0.29,9.72,1.15,0.06,-0.13,-0.01
15580,4095,0,0.27,9.73,1.07,0.06,-0.15,-0.01
15633,4095,0,0.28,9.72,1.07,0.04,-0.15,-0.01
15686,4095,0,0.30,9.73,1.06,0.04,-0.14,-0.01
15739,4095,0,0.26,9.73,1.04,0.06,-0.12,-0.01
15792,4095,0,0.28,9.72,1.03,0.05,-0.11,-0.02
15845,4095,0,0.24,9.73,0.97,0.06,-0.13,-0.01
15898,4095,0,0.21,9.73,1.02,0.04,-0.14,0.00
15951,4095,0,0.30,9.71,1.01,0.03,-0.15,0.00
16004,4095,0,0.31,9.73,0.99,0.04,-0.14,-0.01
16057,4095,0,0.34,9.73,1.00,0.04,-0.13,-0.01
16110,4095,0,0.21,9.70,0.98,0.11,-0.10,-0.03
16163,4095,0,0.28,9.71,0.96,0.05,-0.14,-0.03
16216,4095,0,0.25,9.74,0.89,0.02,-0.18,-0.00
16269,4095,0,0.28,9.75,0.88,0.05,-0.17,-0.00
16322,4095,0,0.28,9.72,0.92,0.01,-0.17,-0.01
16375,4095,0,0.39,9.73,0.91,0.08,-0.06,-0.04
16428,4095,0,0.27,9.74,0.85,0.07,-0.13,-0.01
16481,4095,0,0.28,9.73,0.85,0.03,-0.16,-0.00
16534,4095,0,0.27,9.71,0.84,0.03,-0.15,-0.00
16587,4095,0,0.28,9.72,0.81,0.05,-0.15,-0.01
16640,4095,0,0.28,9.73,0.78,0.05,-0.16,0.00
16693,4095,0,0.33,9.73,0.88,0.05,-0.15,0.00
16746,4095,0,0.30,9.74,0.83,0.09,-0.11,-0.02
16799,4095,0,0.33,9.73,0.79,0.07,-0.13,-0.02
16852,4095,0,0.33,9.73,0.72,0.08,-0.20,0.00
16905,4095,0,0.36,9.74,0.61,0.07,-0.18,-0.01
16958,4095,0,0.23,9.71,0.63,0.06,-0.15,-0.04
17011,4095,0,0.21,9.74,0.71,0.04,-0.17,-0.01
17064,4095,0,0.19,9.68,0.74,0.39,0.40,-0.14
17117,4095,0,-0.06,9.53,0.42,-0.02,-0.42,0.07
17170,4095,0,0.36,9.75,0.65,-0.03,-0.16,-0.01
17223,4095,0,0.32,9.74,0.63,0.00,-0.20,-0.01
17276,4095,0,0.26,9.70,0.59,0.01,-0.18,-0.04
17329,4095,0,0.20,9.67,0.57,0.01,-0.18,-0.00
17382,4095,0,0.17,9.73,0.53,-0.05,-0.18,0.04
17435,4095,0,0.30,9.66,0.64,-0.02,-0.17,0.05
17488,4095,0,0.47,9.76,0.76,-0.01,-0.16,0.04
17541,4095,0,0.63,9.79,0.89,0.07,-0.11,-0.02
17594,4095,0,0.49,9.78,0.75,0.08,-0.09,-0.05
17647,4095,0,0.23,9.69,0.64,0.09,-0.07,-0.06
17700,4095,0,0.21,9.68,0.54,0.02,-0.14,-0.02
17753,4095,0,0.25,9.71,0.59,-0.00,-0.15,0.01
17806,4095,0,0.36,9.71,0.65,0.00,-0.15,0.01
17859,4095,0,0.39,9.73,0.67,0.02,-0.15,0.01
17912,4095,0,0.34,9.73,0.65,0.03,-0.13,-0.00
17965,4095,0,0.44,9.74,0.66,0.02,-0.14,-0.01
18018,4095,0,0.40,9.72,0.62,0.06,-0.11,-0.02
18071,4095,0,0.33,9.73,0.56,0.12,-0.07,-0.03
18124,4095,0,0.23,9.70,0.44,0.17,-0.29,0.00
18177,4095,0,0.12,9.33,0.47,0.09,1.05,-0.30
18230,4095,0,0.54,9.76,0.51,0.00,-0.27,0.03
18283,4095,0,0.38,9.70,0.42,0.06,-0.11,-0.02
18336,4095,0,0.31,9.68,0.40,0.09,0.02,-0.06
18389,4095,0,0.26,9.71,0.34,0.10,-0.01,-0.05
18442,4095,0,0.22,9.70,0.34,0.05,-0.10,0.00
18495,4095,0,0.27,9.72,0.33,0.05,-0.09,0.01
18548,4095,0,0.39,9.74,0.23,-0.00,0.06,-0.03
18601,4095,0,0.36,9.76,0.45,-0.29,0.12,-0.08
18654,4095,0,0.26,9.73,0.40,-0.44,-0.17,0.02
18707,4095,0,0.37,9.73,0.69,0.19,-0.34,0.11
18760,4095,0,0.52,9.69,0.72,0.03,-0.45,0.15
18813,4095,0,0.40,9.66,0.63,0.17,-0.02,-0.01
18866,4095,0,0.60,9.85,0.47,0.12,0.22,-0.09
18919,4095,0,0.48,9.74,0.49,0.23,0.29,-0.17
18972,4095,0,0.50,9.77,0.34,0.18,0.08,-0.17
19025,4095,0,0.31,9.79,0.31,0.14,-0.20,-0.06
19078,4095,0,0.17,9.64,0.17,0.13,-0.19,-0.05
19131,4095,0,0.11,9.65,0.05,0.18,-0.11,-0.08
19184,4095,0,-0.04,9.63,-0.12,0.11,-0.04,-0.08
19237,4095,0,-0.04,9.64,-0.16,0.05,-0.08,-0.04
19290,4095,0,0.15,9.68,-0.11,0.03,-0.15,-0.00
19343,4095,0,0.18,9.73,-0.05,0.09,-0.20,0.02
19396,4095,0,0.15,9.63,-0.01,0.09,-0.21,0.02
19449,4095,0,0.28,9.75,-0.09,0.12,-0.21,-0.00
19502,4095,0,0.16,9.69,-0.20,0.11,-0.12,-0.05
19555,4095,0,0.29,9.68,-0.17,0.12,-0.14,-0.06
19608,4095,0,0.19,9.70,-0.32,0.15,-0.15,-0.08
19661,4095,0,0.18,9.64,-0.39,0.22,-0.12,-0.13
19714,4095,0,0.00,9.59,-0.34,0.13,-0.07,-0.15
19767,4095,0,0.15,9.65,-0.46,0.21,-0.17,-0.12
19820,4095,0,-0.24,9.63,-0.64,0.28,-0.16,-0.12
19873,4095,0,-0.40,9.44,-0.92,0.23,-0.11,-0.12
19926,4095,0,-0.24,9.56,-0.98,0.23,-0.07,-0.14
19979,4095,0,-0.55,9.42,-1.07,0.30,-0.07,-0.12
20032,4095,0,-0.57,9.38,-1.31,0.40,-0.10,-0.08
20085,4095,0,-0.48,9.41,-1.53,0.14,-0.08,-0.03
20138,4095,0,-0.31,9.39,-1.41,0.12,-0.11,-0.00
20191,4095,0,-0.43,9.36,-1.36,0.07,-0.13,0.03
20244,4095,0,-0.42,9.41,-1.46,0.05,-0.12,0.04
20297,4095,0,-0.30,9.45,-1.51,0.03,-0.04,0.03
20350,4095,0,-0.36,9.37,-1.43,0.04,-0.10,0.07
20403,4095,0,-0.18,9.42,-1.49,-0.02,-0.03,0.03
20456,4095,0,-0.23,9.39,-1.43,0.04,-0.11,0.04
20509,4095,0,-0.02,9.50,-1.45,0.03,-0.06,0.00
20562,4095,0,0.03,9.54,-1.44,-0.09,0.10,-0.08
20615,4095,0,-0.03,9.45,-1.53,-0.10,0.09,-0.10
20668,4095,0,-0.21,9.43,-1.44,-0.16,-0.11,0.01
20721,4095,0,-0.06,9.50,-1.10,-0.16,-0.14,0.03
20774,4095,0,0.05,9.59,-1.01,0.07,-0.02,-0.00
20827,4095,0,-0.01,9.55,-1.21,-0.03,0.03,-0.06
20880,4095,0,-0.16,9.46,-1.32,-0.21,0.10,-0.14
20933,4095,0,-0.04,9.58,-1.14,-0.08,0.20,-0.16
20986,4095,0,-0.24,9.50,-1.04,-0.18,0.19,-0.11
21039,4095,0,-0.23,9.54,-0.73,-0.10,0.16,-0.07
21092,4095,0,-0.15,9.59,-0.71,-0.05,0.09,-0.03
21145,4095,0,0.13,9.79,-0.47,-0.19,0.20,-0.11
21198,4095,0,-0.29,9.51,-0.45,-0.48,0.20,-0.23
21251,4095,0,-0.24,9.55,-0.65,-0.84,-0.04,-0.18
21304,4095,0,-0.47,9.67,-0.39,-0.52,0.11,-0.17
21357,4095,0,-0.38,9.63,0.26,-0.21,-0.22,-0.03
21410,4095,0,-0.50,9.63,0.09,0.45,-0.64,0.29
